Student ID,Quiz ID,Question ID,Date,Subject,Section of said Subject,Major,Grade of Student,University,Correct
10144,12,12-23,2024-03-18,Science,Science Section 6,English,3,University A,False
10144,12,12-24,2024-03-18,Science,Science Section 5,English,3,University A,False
10144,12,12-25,2024-03-18,Economics,Economics Section 9,English,3,University A,True
10143,12,12-1,2024-03-18,Economics,Economics Section 2,Economics,1,University B,True
10143,12,12-2,2024-03-18,English,English Section 1,Economics,1,University B,False
10143,12,12-3,2024-03-18,History,History Section 9,Economics,1,University B,True
10143,12,12-4,2024-03-18,History,History Section 2,Economics,1,University B,False
10143,12,12-5,2024-03-18,Math,Math Section 2,Economics,1,University B,True
10143,12,12-6,2024-03-18,English,English Section 8,Economics,1,University B,False
10143,12,12-7,2024-03-18,History,History Section 9,Economics,1,University B,True
10143,12,12-8,2024-03-18,Economics,Economics Section 4,Economics,1,University B,False
10143,12,12-9,2024-03-18,Physics,Physics Section 8,Economics,1,University B,False
10143,12,12-10,2024-03-18,Physics,Physics Section 5,Economics,1,University B,True
10143,12,12-11,2024-03-18,Economics,Economics Section 5,Economics,1,University B,True
10143,12,12-12,2024-03-18,Science,Science Section 9,Economics,1,University B,True
10143,12,12-13,2024-03-18,Science,Science Section 2,Economics,1,University B,True
10143,12,12-14,2024-03-18,History,History Section 3,Economics,1,University B,False
10143,12,12-15,2024-03-18,Physics,Physics Section 8,Economics,1,University B,False
10143,12,12-16,2024-03-18,Physics,Physics Section 1,Economics,1,University B,False
10143,12,12-17,2024-03-18,Biology,Biology Section 3,Economics,1,University B,False
10143,12,12-18,2024-03-18,Economics,Economics Section 2,Economics,1,University B,True
10143,12,12-19,2024-03-18,Math,Math Section 6,Economics,1,University B,False
10143,12,12-20,2024-03-18,Biology,Biology Section 2,Economics,1,University B,True
10143,12,12-21,2024-03-18,Biology,Biology Section 7,Economics,1,University B,False
10143,12,12-22,2024-03-18,English,English Section 2,Economics,1,University B,False
10143,12,12-23,2024-03-18,Economics,Economics Section 4,Economics,1,University B,True
10143,12,12-24,2024-03-18,Physics,Physics Section 3,Economics,1,University B,False
10143,12,12-25,2024-03-18,Physics,Physics Section 9,Economics,1,University B,True
10002,12,12-1,2024-03-18,Science,Science Section 6,Science,1,University C,True
10002,12,12-2,2024-03-18,Biology,Biology Section 6,Science,1,University C,False
10002,12,12-3,2024-03-18,Science,Science Section 10,Science,1,University C,False
10002,12,12-4,2024-03-18,History,History Section 6,Science,1,University C,False
10002,12,12-5,2024-03-18,Economics,Economics Section 4,Science,1,University C,True
10002,12,12-6,2024-03-18,Physics,Physics Section 6,Science,1,University C,True
10002,12,12-7,2024-03-18,Economics,Economics Section 5,Science,1,University C,False
10002,12,12-8,2024-03-18,Biology,Biology Section 1,Science,1,University C,True
10002,12,12-9,2024-03-18,Math,Math Section 7,Science,1,University C,True
10002,12,12-10,2024-03-18,English,English Section 10,Science,1,University C,True
10002,12,12-11,2024-03-18,Math,Math Section 7,Science,1,University C,True
10002,12,12-12,2024-03-18,Biology,Biology Section 8,Science,1,University C,True
10002,12,12-13,2024-03-18,English,English Section 10,Science,1,University C,False
10002,12,12-14,2024-03-18,Math,Math Section 4,Science,1,University C,False
10002,12,12-15,2024-03-18,Biology,Biology Section 6,Science,1,University C,True
10002,12,12-16,2024-03-18,Physics,Physics Section 7,Science,1,University C,True
10002,12,12-17,2024-03-18,Economics,Economics Section 7,Science,1,University C,True
10002,12,12-18,2024-03-18,Science,Science Section 4,Science,1,University C,True
10002,12,12-19,2024-03-18,Science,Science Section 4,Science,1,University C,True
10002,12,12-20,2024-03-18,English,English Section 5,Science,1,University C,True
10002,12,12-21,2024-03-18,Math,Math Section 5,Science,1,University C,True
10002,12,12-22,2024-03-18,Physics,Physics Section 6,Science,1,University C,False
10002,12,12-23,2024-03-18,Science,Science Section 4,Science,1,University C,True
10002,12,12-24,2024-03-18,Biology,Biology Section 5,Science,1,University C,True
10002,12,12-25,2024-03-18,Biology,Biology Section 9,Science,1,University C,False
10232,12,12-1,2024-03-18,Biology,Biology Section 6,Biology,3,University D,False
10232,12,12-2,2024-03-18,Science,Science Section 10,Biology,3,University D,True
10232,12,12-3,2024-03-18,Biology,Biology Section 9,Biology,3,University D,False
10232,12,12-4,2024-03-18,Science,Science Section 10,Biology,3,University D,False
10232,12,12-5,2024-03-18,Economics,Economics Section 5,Biology,3,University D,True
10232,12,12-6,2024-03-18,Economics,Economics Section 5,Biology,3,University D,True
10232,12,12-7,2024-03-18,Economics,Economics Section 2,Biology,3,University D,False
10232,12,12-8,2024-03-18,Math,Math Section 2,Biology,3,University D,False
10232,12,12-9,2024-03-18,Physics,Physics Section 4,Biology,3,University D,False
10232,12,12-10,2024-03-18,Math,Math Section 5,Biology,3,University D,True
10232,12,12-11,2024-03-18,Science,Science Section 8,Biology,3,University D,False
10232,12,12-12,2024-03-18,Math,Math Section 5,Biology,3,University D,False
10232,12,12-13,2024-03-18,Science,Science Section 3,Biology,3,University D,False
10232,12,12-14,2024-03-18,Economics,Economics Section 10,Biology,3,University D,True
10232,12,12-15,2024-03-18,Science,Science Section 9,Biology,3,University D,True
10232,12,12-16,2024-03-18,English,English Section 3,Biology,3,University D,True
10232,12,12-17,2024-03-18,Biology,Biology Section 6,Biology,3,University D,False
10232,12,12-18,2024-03-18,Physics,Physics Section 5,Biology,3,University D,True
10232,12,12-19,2024-03-18,Biology,Biology Section 9,Biology,3,University D,False
10232,12,12-20,2024-03-18,Physics,Physics Section 1,Biology,3,University D,False
10232,12,12-21,2024-03-18,Physics,Physics Section 6,Biology,3,University D,True
10232,12,12-22,2024-03-18,Economics,Economics Section 10,Biology,3,University D,True
10232,12,12-23,2024-03-18,English,English Section 6,Biology,3,University D,True
10232,12,12-24,2024-03-18,Physics,Physics Section 4,Biology,3,University D,True
10232,12,12-25,2024-03-18,History,History Section 3,Biology,3,University D,False
10033,12,12-1,2024-03-18,History,History Section 5,English,1,University E,False
10033,12,12-2,2024-03-18,Science,Science Section 1,English,1,University E,True
10033,12,12-3,2024-03-18,English,English Section 6,English,1,University E,False
10033,12,12-4,2024-03-18,Economics,Economics Section 10,English,1,University E,False
10033,12,12-5,2024-03-18,Economics,Economics Section 2,English,1,University E,False
10033,12,12-6,2024-03-18,English,English Section 5,English,1,University E,True
10033,12,12-7,2024-03-18,Math,Math Section 7,English,1,University E,False
10033,12,12-8,2024-03-18,Biology,Biology Section 1,English,1,University E,False
10033,12,12-9,2024-03-18,Science,Science Section 5,English,1,University E,False
10033,12,12-10,2024-03-18,Physics,Physics Section 4,English,1,University E,True
10033,12,12-11,2024-03-18,History,History Section 2,English,1,University E,False
10033,12,12-12,2024-03-18,Science,Science Section 6,English,1,University E,True
10033,12,12-13,2024-03-18,Economics,Economics Section 6,English,1,University E,False
10033,12,12-14,2024-03-18,Economics,Economics Section 5,English,1,University E,True
10033,12,12-15,2024-03-18,History,History Section 6,English,1,University E,False
10033,12,12-16,2024-03-18,Biology,Biology Section 1,English,1,University E,False
10033,12,12-17,2024-03-18,Biology,Biology Section 9,English,1,University E,False
10033,12,12-18,2024-03-18,Biology,Biology Section 2,English,1,University E,False
10033,12,12-19,2024-03-18,Biology,Biology Section 7,English,1,University E,False
10033,12,12-20,2024-03-18,Physics,Physics Section 8,English,1,University E,True
10033,12,12-21,2024-03-18,Physics,Physics Section 5,English,1,University E,False
10033,12,12-22,2024-03-18,Math,Math Section 9,English,1,University E,True
10033,12,12-23,2024-03-18,English,English Section 8,English,1,University E,True
10033,12,12-24,2024-03-18,Economics,Economics Section 10,English,1,University E,False
10033,12,12-25,2024-03-18,Physics,Physics Section 8,English,1,University E,False
10259,12,12-1,2024-03-18,English,English Section 3,History,2,University A,False
10259,12,12-2,2024-03-18,Science,Science Section 8,History,2,University A,False
10259,12,12-3,2024-03-18,Economics,Economics Section 7,History,2,University A,True
10259,12,12-4,2024-03-18,History,History Section 8,History,2,University A,True
10259,12,12-5,2024-03-18,Biology,Biology Section 8,History,2,University A,True
10259,12,12-6,2024-03-18,Biology,Biology Section 8,History,2,University A,True
10259,12,12-7,2024-03-18,Economics,Economics Section 9,History,2,University A,False
10259,12,12-8,2024-03-18,Biology,Biology Section 9,History,2,University A,True
10259,12,12-9,2024-03-18,History,History Section 6,History,2,University A,True
10259,12,12-10,2024-03-18,Math,Math Section 9,History,2,University A,False
10259,12,12-11,2024-03-18,Economics,Economics Section 8,History,2,University A,True
10259,12,12-12,2024-03-18,Physics,Physics Section 1,History,2,University A,False
10259,12,12-13,2024-03-18,Math,Math Section 9,History,2,University A,True
10259,12,12-14,2024-03-18,Science,Science Section 4,History,2,University A,False
10259,12,12-15,2024-03-18,Biology,Biology Section 4,History,2,University A,True
10259,12,12-16,2024-03-18,History,History Section 4,History,2,University A,False
10259,12,12-17,2024-03-18,Biology,Biology Section 9,History,2,University A,True
10259,12,12-18,2024-03-18,Science,Science Section 6,History,2,University A,False
10259,12,12-19,2024-03-18,History,History Section 6,History,2,University A,False
10259,12,12-20,2024-03-18,Science,Science Section 3,History,2,University A,True
10259,12,12-21,2024-03-18,Science,Science Section 1,History,2,University A,False
10259,12,12-22,2024-03-18,History,History Section 4,History,2,University A,False
10259,12,12-23,2024-03-18,Economics,Economics Section 8,History,2,University A,False
10259,12,12-24,2024-03-18,Math,Math Section 5,History,2,University A,False
10259,12,12-25,2024-03-18,Physics,Physics Section 1,History,2,University A,True
10036,12,12-1,2024-03-18,Math,Math Section 1,Engineering,1,University B,False
10036,12,12-2,2024-03-18,History,History Section 4,Engineering,1,University B,False
10036,12,12-3,2024-03-18,English,English Section 10,Engineering,1,University B,False
10036,12,12-4,2024-03-18,English,English Section 10,Engineering,1,University B,False
10036,12,12-5,2024-03-18,Physics,Physics Section 6,Engineering,1,University B,True
10036,12,12-6,2024-03-18,Science,Science Section 1,Engineering,1,University B,True
10036,12,12-7,2024-03-18,Science,Science Section 10,Engineering,1,University B,True
10036,12,12-8,2024-03-18,Math,Math Section 2,Engineering,1,University B,True
10036,12,12-9,2024-03-18,History,History Section 6,Engineering,1,University B,True
10036,12,12-10,2024-03-18,Physics,Physics Section 2,Engineering,1,University B,False
10036,12,12-11,2024-03-18,Math,Math Section 4,Engineering,1,University B,False
10036,12,12-12,2024-03-18,Physics,Physics Section 4,Engineering,1,University B,True
10036,12,12-13,2024-03-18,History,History Section 7,Engineering,1,University B,False
10036,12,12-14,2024-03-18,Biology,Biology Section 4,Engineering,1,University B,True
10036,12,12-15,2024-03-18,English,English Section 10,Engineering,1,University B,True
10036,12,12-16,2024-03-18,Science,Science Section 3,Engineering,1,University B,True
10036,12,12-17,2024-03-18,History,History Section 7,Engineering,1,University B,True
10036,12,12-18,2024-03-18,Economics,Economics Section 10,Engineering,1,University B,False
10036,12,12-19,2024-03-18,Math,Math Section 2,Engineering,1,University B,True
10036,12,12-20,2024-03-18,Economics,Economics Section 8,Engineering,1,University B,True
10036,12,12-21,2024-03-18,Math,Math Section 1,Engineering,1,University B,True
10036,12,12-22,2024-03-18,Math,Math Section 8,Engineering,1,University B,False
10036,12,12-23,2024-03-18,Economics,Economics Section 8,Engineering,1,University B,False
10036,12,12-24,2024-03-18,English,English Section 5,Engineering,1,University B,True
10036,12,12-25,2024-03-18,Math,Math Section 10,Engineering,1,University B,False
10106,12,12-1,2024-03-18,Physics,Physics Section 3,Economics,2,University C,False
10106,12,12-2,2024-03-18,Biology,Biology Section 1,Economics,2,University C,True
10106,12,12-3,2024-03-18,History,History Section 10,Economics,2,University C,True
10106,12,12-4,2024-03-18,History,History Section 10,Economics,2,University C,False
10106,12,12-5,2024-03-18,Science,Science Section 10,Economics,2,University C,True
10106,12,12-6,2024-03-18,History,History Section 7,Economics,2,University C,True
10106,12,12-7,2024-03-18,Math,Math Section 2,Economics,2,University C,False
10106,12,12-8,2024-03-18,English,English Section 2,Economics,2,University C,False
10106,12,12-9,2024-03-18,History,History Section 1,Economics,2,University C,False
10106,12,12-10,2024-03-18,Economics,Economics Section 2,Economics,2,University C,True
10106,12,12-11,2024-03-18,Physics,Physics Section 5,Economics,2,University C,False
10106,12,12-12,2024-03-18,Physics,Physics Section 3,Economics,2,University C,True
10106,12,12-13,2024-03-18,Math,Math Section 2,Economics,2,University C,False
10106,12,12-14,2024-03-18,History,History Section 2,Economics,2,University C,True
10106,12,12-15,2024-03-18,Science,Science Section 6,Economics,2,University C,True
10106,12,12-16,2024-03-18,Science,Science Section 3,Economics,2,University C,False
10106,12,12-17,2024-03-18,Biology,Biology Section 3,Economics,2,University C,True
10106,12,12-18,2024-03-18,Economics,Economics Section 1,Economics,2,University C,True
10106,12,12-19,2024-03-18,Science,Science Section 5,Economics,2,University C,True
10106,12,12-20,2024-03-18,Science,Science Section 3,Economics,2,University C,False
10106,12,12-21,2024-03-18,Physics,Physics Section 8,Economics,2,University C,False
10106,12,12-22,2024-03-18,Biology,Biology Section 8,Economics,2,University C,False
10106,12,12-23,2024-03-18,Physics,Physics Section 7,Economics,2,University C,True
10106,12,12-24,2024-03-18,Math,Math Section 10,Economics,2,University C,False
10106,12,12-25,2024-03-18,Math,Math Section 3,Economics,2,University C,True
10264,12,12-1,2024-03-18,Math,Math Section 5,Biology,1,University D,False
10264,12,12-2,2024-03-18,History,History Section 2,Biology,1,University D,False
10264,12,12-3,2024-03-18,Physics,Physics Section 5,Biology,1,University D,False
10264,12,12-4,2024-03-18,Economics,Economics Section 7,Biology,1,University D,True
10264,12,12-5,2024-03-18,Physics,Physics Section 2,Biology,1,University D,False
10264,12,12-6,2024-03-18,Math,Math Section 2,Biology,1,University D,False
10264,12,12-7,2024-03-18,Biology,Biology Section 6,Biology,1,University D,True
10264,12,12-8,2024-03-18,Math,Math Section 4,Biology,1,University D,False
10264,12,12-9,2024-03-18,Math,Math Section 7,Biology,1,University D,False
10264,12,12-10,2024-03-18,Biology,Biology Section 9,Biology,1,University D,False
10264,12,12-11,2024-03-18,Physics,Physics Section 1,Biology,1,University D,True
10264,12,12-12,2024-03-18,Physics,Physics Section 1,Biology,1,University D,True
10264,12,12-13,2024-03-18,Biology,Biology Section 2,Biology,1,University D,True
10264,12,12-14,2024-03-18,Math,Math Section 1,Biology,1,University D,True
10264,12,12-15,2024-03-18,Physics,Physics Section 2,Biology,1,University D,True
10264,12,12-16,2024-03-18,History,History Section 1,Biology,1,University D,True
10264,12,12-17,2024-03-18,History,History Section 10,Biology,1,University D,True
10264,12,12-18,2024-03-18,English,English Section 1,Biology,1,University D,True
10264,12,12-19,2024-03-18,Economics,Economics Section 6,Biology,1,University D,True
10264,12,12-20,2024-03-18,Economics,Economics Section 7,Biology,1,University D,False
10264,12,12-21,2024-03-18,History,History Section 3,Biology,1,University D,True
10264,12,12-22,2024-03-18,Physics,Physics Section 3,Biology,1,University D,False
10264,12,12-23,2024-03-18,English,English Section 5,Biology,1,University D,True
10264,12,12-24,2024-03-18,Biology,Biology Section 10,Biology,1,University D,True
10264,12,12-25,2024-03-18,Biology,Biology Section 1,Biology,1,University D,True
10008,12,12-1,2024-03-18,History,History Section 3,Math,4,University E,False
10008,12,12-2,2024-03-18,Physics,Physics Section 8,Math,4,University E,True
10008,12,12-3,2024-03-18,English,English Section 5,Math,4,University E,False
10008,12,12-4,2024-03-18,Science,Science Section 7,Math,4,University E,True
10008,12,12-5,2024-03-18,Biology,Biology Section 5,Math,4,University E,True
10008,12,12-6,2024-03-18,English,English Section 7,Math,4,University E,False
10008,12,12-7,2024-03-18,English,English Section 10,Math,4,University E,False
10008,12,12-8,2024-03-18,History,History Section 3,Math,4,University E,False
10008,12,12-9,2024-03-18,Economics,Economics Section 8,Math,4,University E,True
10008,12,12-10,2024-03-18,Economics,Economics Section 3,Math,4,University E,False
10008,12,12-11,2024-03-18,Biology,Biology Section 8,Math,4,University E,False
10008,12,12-12,2024-03-18,History,History Section 5,Math,4,University E,True
10008,12,12-13,2024-03-18,Math,Math Section 8,Math,4,University E,True
10008,12,12-14,2024-03-18,Math,Math Section 7,Math,4,University E,True
10008,12,12-15,2024-03-18,Science,Science Section 4,Math,4,University E,True
10008,12,12-16,2024-03-18,Economics,Economics Section 4,Math,4,University E,True
10008,12,12-17,2024-03-18,Economics,Economics Section 1,Math,4,University E,False
10008,12,12-18,2024-03-18,History,History Section 3,Math,4,University E,True
10008,12,12-19,2024-03-18,Science,Science Section 9,Math,4,University E,False
10008,12,12-20,2024-03-18,English,English Section 6,Math,4,University E,True
10008,12,12-21,2024-03-18,Math,Math Section 2,Math,4,University E,True
10008,12,12-22,2024-03-18,Economics,Economics Section 5,Math,4,University E,False
10008,12,12-23,2024-03-18,Math,Math Section 2,Math,4,University E,False
10008,12,12-24,2024-03-18,History,History Section 9,Math,4,University E,True
10008,12,12-25,2024-03-18,Physics,Physics Section 9,Math,4,University E,False
10139,12,12-1,2024-03-18,English,English Section 4,Science,2,University A,True
10139,12,12-2,2024-03-18,History,History Section 4,Science,2,University A,False
10139,12,12-3,2024-03-18,English,English Section 3,Science,2,University A,False
10139,12,12-4,2024-03-18,English,English Section 5,Science,2,University A,True
10139,12,12-5,2024-03-18,Physics,Physics Section 5,Science,2,University A,False
10139,12,12-6,2024-03-18,Biology,Biology Section 7,Science,2,University A,True
10139,12,12-7,2024-03-18,Math,Math Section 4,Science,2,University A,False
10139,12,12-8,2024-03-18,English,English Section 3,Science,2,University A,False
10139,12,12-9,2024-03-18,Science,Science Section 2,Science,2,University A,False
10139,12,12-10,2024-03-18,Economics,Economics Section 1,Science,2,University A,False
10139,12,12-11,2024-03-18,English,English Section 4,Science,2,University A,False
10139,12,12-12,2024-03-18,Math,Math Section 8,Science,2,University A,True
10139,12,12-13,2024-03-18,History,History Section 10,Science,2,University A,True
10139,12,12-14,2024-03-18,Science,Science Section 5,Science,2,University A,False
10139,12,12-15,2024-03-18,Science,Science Section 7,Science,2,University A,True
10139,12,12-16,2024-03-18,English,English Section 5,Science,2,University A,False
10139,12,12-17,2024-03-18,Biology,Biology Section 6,Science,2,University A,False
10139,12,12-18,2024-03-18,Math,Math Section 6,Science,2,University A,True
10139,12,12-19,2024-03-18,Physics,Physics Section 10,Science,2,University A,True
10139,12,12-20,2024-03-18,English,English Section 3,Science,2,University A,False
10139,12,12-21,2024-03-18,Economics,Economics Section 1,Science,2,University A,True
10139,12,12-22,2024-03-18,Science,Science Section 5,Science,2,University A,False
10139,12,12-23,2024-03-18,Science,Science Section 4,Science,2,University A,False
10139,12,12-24,2024-03-18,Biology,Biology Section 2,Science,2,University A,True
10139,12,12-25,2024-03-18,English,English Section 3,Science,2,University A,False
10104,12,12-1,2024-03-18,Physics,Physics Section 10,Math,4,University B,True
10104,12,12-2,2024-03-18,Physics,Physics Section 3,Math,4,University B,True
10104,12,12-3,2024-03-18,English,English Section 9,Math,4,University B,True
10104,12,12-4,2024-03-18,Physics,Physics Section 6,Math,4,University B,True
10104,12,12-5,2024-03-18,Math,Math Section 4,Math,4,University B,True
10104,12,12-6,2024-03-18,Biology,Biology Section 7,Math,4,University B,True
10104,12,12-7,2024-03-18,Science,Science Section 5,Math,4,University B,True
10104,12,12-8,2024-03-18,Biology,Biology Section 6,Math,4,University B,True
10104,12,12-9,2024-03-18,Economics,Economics Section 8,Math,4,University B,True
10104,12,12-10,2024-03-18,Science,Science Section 2,Math,4,University B,False
10104,12,12-11,2024-03-18,Math,Math Section 9,Math,4,University B,False
10104,12,12-12,2024-03-18,History,History Section 7,Math,4,University B,False
10104,12,12-13,2024-03-18,Math,Math Section 5,Math,4,University B,True
10104,12,12-14,2024-03-18,Science,Science Section 2,Math,4,University B,False
10104,12,12-15,2024-03-18,Biology,Biology Section 5,Math,4,University B,True
10104,12,12-16,2024-03-18,Science,Science Section 1,Math,4,University B,False
10104,12,12-17,2024-03-18,Economics,Economics Section 2,Math,4,University B,True
10104,12,12-18,2024-03-18,Science,Science Section 7,Math,4,University B,False
10104,12,12-19,2024-03-18,Science,Science Section 10,Math,4,University B,True
10104,12,12-20,2024-03-18,Math,Math Section 6,Math,4,University B,True
10104,12,12-21,2024-03-18,Math,Math Section 4,Math,4,University B,True
10104,12,12-22,2024-03-18,Biology,Biology Section 5,Math,4,University B,True
10104,12,12-23,2024-03-18,Biology,Biology Section 7,Math,4,University B,True
10104,12,12-24,2024-03-18,Physics,Physics Section 7,Math,4,University B,True
10104,12,12-25,2024-03-18,English,English Section 2,Math,4,University B,True
10067,12,12-1,2024-03-18,History,History Section 5,History,4,University C,False
10067,12,12-2,2024-03-18,English,English Section 9,History,4,University C,False
10067,12,12-3,2024-03-18,Biology,Biology Section 7,History,4,University C,True
10067,12,12-4,2024-03-18,Physics,Physics Section 1,History,4,University C,True
10067,12,12-5,2024-03-18,Math,Math Section 2,History,4,University C,False
10067,12,12-6,2024-03-18,Math,Math Section 3,History,4,University C,False
10067,12,12-7,2024-03-18,Math,Math Section 2,History,4,University C,False
10067,12,12-8,2024-03-18,History,History Section 2,History,4,University C,False
10067,12,12-9,2024-03-18,Biology,Biology Section 10,History,4,University C,False
10067,12,12-10,2024-03-18,Biology,Biology Section 9,History,4,University C,False
10067,12,12-11,2024-03-18,Math,Math Section 2,History,4,University C,True
10067,12,12-12,2024-03-18,Math,Math Section 3,History,4,University C,False
10067,12,12-13,2024-03-18,History,History Section 5,History,4,University C,False
10067,12,12-14,2024-03-18,History,History Section 9,History,4,University C,True
10067,12,12-15,2024-03-18,Science,Science Section 3,History,4,University C,True
10067,12,12-16,2024-03-18,Biology,Biology Section 8,History,4,University C,False
10067,12,12-17,2024-03-18,Economics,Economics Section 4,History,4,University C,True
10067,12,12-18,2024-03-18,Math,Math Section 10,History,4,University C,False
10067,12,12-19,2024-03-18,Physics,Physics Section 6,History,4,University C,False
10067,12,12-20,2024-03-18,Biology,Biology Section 4,History,4,University C,True
10067,12,12-21,2024-03-18,History,History Section 4,History,4,University C,True
10067,12,12-22,2024-03-18,Math,Math Section 6,History,4,University C,True
10067,12,12-23,2024-03-18,Science,Science Section 7,History,4,University C,False
10067,12,12-24,2024-03-18,Economics,Economics Section 8,History,4,University C,False
10067,12,12-25,2024-03-18,Economics,Economics Section 9,History,4,University C,True
10090,12,12-1,2024-03-18,Biology,Biology Section 3,History,1,University D,True
10090,12,12-2,2024-03-18,English,English Section 5,History,1,University D,False
10090,12,12-3,2024-03-18,English,English Section 7,History,1,University D,False
10090,12,12-4,2024-03-18,Physics,Physics Section 1,History,1,University D,True
10090,12,12-5,2024-03-18,Biology,Biology Section 10,History,1,University D,False
10090,12,12-6,2024-03-18,Physics,Physics Section 2,History,1,University D,True
10090,12,12-7,2024-03-18,History,History Section 8,History,1,University D,True
10090,12,12-8,2024-03-18,English,English Section 5,History,1,University D,False
10090,12,12-9,2024-03-18,Economics,Economics Section 8,History,1,University D,False
10090,12,12-10,2024-03-18,Biology,Biology Section 7,History,1,University D,False
10090,12,12-11,2024-03-18,Physics,Physics Section 1,History,1,University D,True
10090,12,12-12,2024-03-18,Math,Math Section 5,History,1,University D,True
10090,12,12-13,2024-03-18,Math,Math Section 9,History,1,University D,False
10090,12,12-14,2024-03-18,Biology,Biology Section 9,History,1,University D,True
10090,12,12-15,2024-03-18,Math,Math Section 3,History,1,University D,False
10090,12,12-16,2024-03-18,Physics,Physics Section 8,History,1,University D,True
10090,12,12-17,2024-03-18,Science,Science Section 8,History,1,University D,True
10090,12,12-18,2024-03-18,Science,Science Section 2,History,1,University D,True
10090,12,12-19,2024-03-18,History,History Section 5,History,1,University D,True
10090,12,12-20,2024-03-18,English,English Section 9,History,1,University D,True
10090,12,12-21,2024-03-18,Biology,Biology Section 4,History,1,University D,False
10090,12,12-22,2024-03-18,History,History Section 1,History,1,University D,False
10090,12,12-23,2024-03-18,Economics,Economics Section 9,History,1,University D,False
10090,12,12-24,2024-03-18,Biology,Biology Section 2,History,1,University D,True
10090,12,12-25,2024-03-18,Physics,Physics Section 3,History,1,University D,False
10138,12,12-1,2024-03-18,Science,Science Section 2,History,1,University E,True
10138,12,12-2,2024-03-18,Economics,Economics Section 1,History,1,University E,True
10138,12,12-3,2024-03-18,Science,Science Section 5,History,1,University E,True
10138,12,12-4,2024-03-18,Science,Science Section 4,History,1,University E,True
10138,12,12-5,2024-03-18,Biology,Biology Section 8,History,1,University E,True
10138,12,12-6,2024-03-18,Biology,Biology Section 4,History,1,University E,True
10138,12,12-7,2024-03-18,Math,Math Section 5,History,1,University E,True
10138,12,12-8,2024-03-18,Science,Science Section 7,History,1,University E,True
10138,12,12-9,2024-03-18,History,History Section 3,History,1,University E,True
10138,12,12-10,2024-03-18,Biology,Biology Section 6,History,1,University E,True
10138,12,12-11,2024-03-18,Math,Math Section 4,History,1,University E,False
10138,12,12-12,2024-03-18,Math,Math Section 9,History,1,University E,False
10138,12,12-13,2024-03-18,English,English Section 9,History,1,University E,False
10138,12,12-14,2024-03-18,Economics,Economics Section 5,History,1,University E,False
10138,12,12-15,2024-03-18,English,English Section 1,History,1,University E,False
10138,12,12-16,2024-03-18,Math,Math Section 7,History,1,University E,True
10138,12,12-17,2024-03-18,Science,Science Section 9,History,1,University E,False
10138,12,12-18,2024-03-18,Science,Science Section 8,History,1,University E,True
10138,12,12-19,2024-03-18,Biology,Biology Section 2,History,1,University E,False
10138,12,12-20,2024-03-18,Physics,Physics Section 8,History,1,University E,True
10138,12,12-21,2024-03-18,History,History Section 9,History,1,University E,True
10138,12,12-22,2024-03-18,English,English Section 1,History,1,University E,False
10138,12,12-23,2024-03-18,Math,Math Section 6,History,1,University E,False
10138,12,12-24,2024-03-18,Biology,Biology Section 6,History,1,University E,True
10138,12,12-25,2024-03-18,English,English Section 5,History,1,University E,False
10043,13,13-1,2024-03-25,Biology,Biology Section 4,Economics,3,University A,True
10043,13,13-2,2024-03-25,Biology,Biology Section 8,Economics,3,University A,False
10043,13,13-3,2024-03-25,Biology,Biology Section 8,Economics,3,University A,True
10043,13,13-4,2024-03-25,Physics,Physics Section 4,Economics,3,University A,True
10043,13,13-5,2024-03-25,Biology,Biology Section 4,Economics,3,University A,True
10043,13,13-6,2024-03-25,History,History Section 9,Economics,3,University A,True
10043,13,13-7,2024-03-25,Economics,Economics Section 6,Economics,3,University A,False
10043,13,13-8,2024-03-25,English,English Section 6,Economics,3,University A,False
10043,13,13-9,2024-03-25,English,English Section 5,Economics,3,University A,False
10043,13,13-10,2024-03-25,Biology,Biology Section 5,Economics,3,University A,False
10043,13,13-11,2024-03-25,Physics,Physics Section 2,Economics,3,University A,False
10043,13,13-12,2024-03-25,Math,Math Section 5,Economics,3,University A,True
10043,13,13-13,2024-03-25,English,English Section 3,Economics,3,University A,False
10043,13,13-14,2024-03-25,Physics,Physics Section 6,Economics,3,University A,False
10043,13,13-15,2024-03-25,Biology,Biology Section 7,Economics,3,University A,False
10043,13,13-16,2024-03-25,Biology,Biology Section 8,Economics,3,University A,True
10043,13,13-17,2024-03-25,Biology,Biology Section 2,Economics,3,University A,False
10043,13,13-18,2024-03-25,Biology,Biology Section 8,Economics,3,University A,True
10043,13,13-19,2024-03-25,English,English Section 10,Economics,3,University A,False
10043,13,13-20,2024-03-25,Biology,Biology Section 5,Economics,3,University A,True
10043,13,13-21,2024-03-25,History,History Section 5,Economics,3,University A,False
10043,13,13-22,2024-03-25,History,History Section 10,Economics,3,University A,True
10043,13,13-23,2024-03-25,Biology,Biology Section 7,Economics,3,University A,True
10043,13,13-24,2024-03-25,Math,Math Section 2,Economics,3,University A,True
10043,13,13-25,2024-03-25,Biology,Biology Section 9,Economics,3,University A,False
10149,13,13-1,2024-03-25,Math,Math Section 2,Engineering,2,University B,True
10149,13,13-2,2024-03-25,Physics,Physics Section 1,Engineering,2,University B,True
10149,13,13-3,2024-03-25,Physics,Physics Section 1,Engineering,2,University B,True
